,index,cap-diameter,stem-height,stem-width,edible-poisonous_new,does-bruise-or-bleed_new,has-ring_new,cap-shape_new,gill-attachment_new,ring-type_new,habitat_new,cap-color_new,gill-color_new,stem-color_new,season_new
17848,17865,3.33,3.21,8.64,0,0,0,6,0,1,0,11,11,11,2
17849,17866,7.16,6.8,12.79,1,1,1,5,1,1,0,7,7,8,0
17850,17867,7.91,6.59,14.44,0,0,0,6,6,1,0,4,10,11,2
17851,17868,9.99,12.88,12.63,1,0,1,6,0,1,0,11,11,6,2
17852,17869,5.44,3.96,6.58,0,0,0,2,5,1,0,2,10,11,0
17853,17870,7.27,6.06,12.76,0,0,1,6,2,2,0,10,10,12,2
17854,17871,7.72,3.84,10.49,0,0,0,5,1,1,1,10,7,11,2
17855,17872,4.09,4.43,5.29,0,0,1,6,6,6,0,5,10,6,0
17856,17873,8.66,7.01,12.12,1,0,0,2,6,1,0,8,5,11,2
17857,17874,4.73,6.1,8.04,1,0,0,6,0,1,1,6,11,7,0
17858,17875,5.6,4.6,9.69,0,0,0,6,2,1,0,5,7,6,0
17859,17876,4.45,5.24,8.26,1,0,0,5,0,1,0,9,10,11,0
17860,17877,6.94,5.92,12.57,1,1,0,1,6,1,1,11,8,11,1
17861,17878,1.01,3.08,1.48,1,0,0,6,0,1,0,10,10,1,0
17862,17879,1.81,4.8,1.47,0,0,0,1,0,1,3,5,3,3,0
17863,17880,16.6,7.64,31.49,1,1,0,6,1,1,0,10,5,11,3
17864,17881,6.25,12.26,12.54,0,0,0,1,2,1,0,5,10,6,0
17865,17882,11.52,11.8,17.89,1,0,1,2,4,2,0,8,10,11,2
17866,17883,6.35,6.16,15.34,1,0,0,2,5,1,0,1,11,10,0
17867,17884,9.27,7.15,18.78,1,0,0,2,6,1,0,1,10,11,2
17868,17885,7.88,4.39,10.14,1,0,0,6,5,1,0,7,7,8,0
17869,17886,4.38,4.44,10.12,0,0,0,6,0,1,0,11,11,11,0
17870,17887,1.17,5.23,0.97,0,1,0,1,0,1,0,5,10,6,0
17871,17888,12.09,7.97,15.13,0,0,1,2,1,1,0,1,10,6,2
17872,17889,13.21,2.57,16.84,0,0,0,2,1,1,0,2,10,11,0
17873,17890,3.57,4.26,3.47,1,0,1,2,2,0,4,1,10,11,0
17874,17891,4.19,6.21,9.08,0,0,0,6,1,1,0,5,6,11,0
17875,17892,5.67,6.86,7.76,1,0,0,0,2,1,1,1,11,12,0
17876,17893,1.44,3.09,1.45,1,0,0,6,0,1,0,5,5,6,0
17877,17894,5.6,5.58,6.68,1,0,1,2,0,1,0,5,11,6,2
17878,17895,7.71,5.7,9.81,1,0,0,6,1,1,3,5,11,6,0
17879,17896,7.94,6.74,29.1,0,0,0,2,5,1,0,10,10,11,1
17880,17897,8.28,7.18,12.83,1,1,1,5,1,1,0,7,7,8,2
17881,17898,6.63,7.29,14.8,0,1,0,6,4,1,0,11,11,12,2
17882,17899,5.75,5.46,12.07,0,0,1,4,2,0,4,10,5,11,0
17883,17900,11.2,9.5,18.18,0,1,1,4,2,3,0,5,7,11,0
17884,17901,13.01,8.03,22.45,0,1,0,6,4,1,0,5,11,6,0
17885,17902,8.26,5.18,25.12,0,0,0,5,5,1,0,5,10,6,2
17886,17903,23.18,20.26,76.73,0,0,0,4,4,1,0,5,11,6,0
17887,17904,15.04,8.7,22.86,0,0,0,2,1,1,0,2,10,11,3
17888,17905,1.64,7.89,2.66,1,0,1,4,0,0,4,5,5,12,2
17889,17906,2.59,5.06,5.7,1,0,0,2,0,1,1,7,11,9,0
17890,17907,10.43,6.78,24.75,0,0,1,2,4,0,0,11,10,6,0
17891,17908,4.04,4.06,3.14,1,0,0,6,5,1,1,10,7,6,2
17892,17909,5.36,0.0,0.0,1,0,0,3,4,1,0,5,10,2,0
17893,17910,3.25,3.99,2.78,1,0,0,6,5,1,1,10,7,6,0
17894,17911,4.14,5.47,26.73,1,0,1,3,3,1,5,10,2,11,2
17895,17912,7.84,12.2,11.06,1,0,1,6,0,1,0,5,11,6,2
17896,17913,7.39,5.62,12.61,0,0,1,2,2,0,4,10,7,11,2
17897,17914,2.46,6.07,2.77,0,0,0,0,2,1,0,5,4,11,3
17898,17915,8.27,8.62,13.44,0,0,0,6,4,1,2,5,11,6,2
17899,17916,7.91,5.91,15.14,1,1,0,6,5,1,0,5,10,11,0
17900,17917,6.47,6.6,5.26,0,0,1,6,0,3,0,2,5,3,0
17901,17918,1.75,5.65,2.88,1,0,0,0,6,1,4,11,5,6,1
17902,17919,10.51,7.21,20.0,0,0,0,6,6,1,0,4,10,11,0
17903,17920,7.46,5.14,7.85,1,0,0,6,5,1,0,5,3,6,3
17904,17921,4.54,7.6,8.56,0,0,1,6,6,1,1,10,5,11,1
17905,17922,2.39,2.75,7.29,1,0,0,2,1,1,1,10,10,11,0
17906,17923,5.16,3.31,11.82,1,0,0,6,2,1,0,10,8,12,0
17907,17924,11.14,6.63,15.05,1,1,0,5,1,1,2,5,5,6,0
17908,17925,8.96,7.35,13.18,0,0,0,6,4,1,2,5,11,6,0
17909,17926,6.73,6.05,11.79,1,0,0,2,1,1,0,5,11,6,0
17910,17927,2.71,4.42,6.17,0,0,0,6,0,1,1,6,1,7,3
17911,17928,11.78,13.83,34.32,1,0,0,6,0,1,0,5,10,11,2
17912,17929,6.85,7.7,11.62,0,0,0,2,5,1,0,5,5,6,0
17913,17930,7.42,8.93,27.64,1,0,0,4,4,1,0,5,7,6,2
17914,17931,7.41,4.06,9.59,1,0,0,2,5,1,0,7,7,8,0
17915,17932,3.35,4.09,2.91,0,0,0,0,6,1,1,10,10,12,0
17916,17933,3.79,5.21,4.53,1,0,0,0,6,1,4,5,7,3,2
17917,17934,9.69,6.93,15.6,0,0,1,6,4,1,0,11,11,12,0
17918,17935,12.75,8.66,15.91,0,1,1,6,2,3,4,5,3,11,2
17919,17936,6.27,5.5,19.15,0,0,0,3,3,1,0,5,2,6,1
17920,17937,7.25,5.88,17.01,1,0,0,6,6,1,0,1,10,11,0
17921,17938,11.45,8.49,24.47,0,0,0,6,6,1,0,4,10,11,0
17922,17939,6.0,4.71,8.81,1,0,0,6,1,1,0,2,11,6,0
17923,17940,6.75,6.82,19.4,0,0,0,2,5,1,0,9,0,0,0
17924,17941,7.65,9.48,12.34,1,0,0,2,6,1,2,5,10,11,2
17925,17942,7.82,7.88,60.43,0,0,0,3,3,1,0,5,2,6,2
17926,17943,10.35,6.17,22.54,0,0,0,2,6,1,0,8,5,6,3
17927,17944,1.96,5.19,2.75,1,0,0,0,2,1,0,5,5,6,2
17928,17945,6.17,4.73,8.16,0,0,0,5,1,1,2,5,10,11,2
17929,17946,17.98,5.84,25.06,1,1,0,6,1,1,0,10,10,11,3
17930,17947,10.18,5.43,13.7,1,1,1,5,1,1,0,8,6,11,0
17931,17948,10.03,6.91,10.32,0,0,0,6,2,1,0,5,10,11,3
17932,17949,44.43,4.22,17.25,0,0,0,3,4,1,0,11,11,6,1
17933,17950,4.31,5.99,53.09,0,0,0,5,3,1,3,5,2,6,2
17934,17951,8.32,7.7,30.52,1,0,0,6,4,1,0,5,10,6,0
17935,17952,13.09,6.31,25.11,1,1,0,6,1,1,0,10,10,11,3
17936,17953,3.99,4.93,3.55,1,0,1,6,0,6,1,11,10,12,0
17937,17954,10.15,7.79,21.46,0,0,0,5,5,1,0,5,9,10,0
17938,17955,5.73,5.54,5.33,1,1,0,5,1,1,0,1,0,1,2
17939,17956,7.96,10.78,11.69,1,0,1,6,0,1,0,11,5,12,2
17940,17958,3.72,0.0,0.0,1,0,0,3,3,1,0,2,2,2,2
17941,17959,8.31,7.14,16.57,0,1,1,6,4,5,0,5,11,6,0
17942,17960,2.87,4.85,3.73,1,0,1,2,2,0,4,1,10,11,2
17943,17961,5.37,5.12,19.49,0,0,0,3,3,1,3,5,2,6,1
17944,17962,6.81,8.29,10.75,1,0,1,6,0,7,0,1,11,1,0
17945,17963,2.87,6.4,10.55,1,0,1,6,5,7,0,5,7,11,0
17946,17964,11.07,5.22,21.16,0,0,1,2,2,1,0,0,0,11,0
17947,17965,5.91,5.08,5.89,1,0,1,2,0,1,0,5,5,12,2
17948,17966,6.82,7.38,13.97,1,1,1,6,2,3,0,10,5,11,2
17949,17967,2.08,3.31,5.28,1,0,0,2,0,1,4,6,11,12,0
17950,17968,13.89,16.98,27.51,1,0,1,6,0,6,0,6,6,7,2
17951,17969,4.5,8.52,10.5,0,0,1,6,6,1,0,10,10,6,2
17952,17970,1.61,7.31,2.46,1,0,1,4,0,0,4,5,5,12,1
17953,17971,19.54,6.67,29.06,1,1,0,5,1,1,0,10,5,11,3
17954,17972,7.73,8.52,12.14,0,0,0,2,5,1,0,5,5,6,0
17955,17973,3.91,6.16,4.75,1,0,0,0,6,1,4,5,7,3,2
17956,17974,7.08,6.22,14.81,0,0,0,2,0,1,0,11,10,3,2
17957,17975,1.47,3.7,1.57,1,0,0,3,4,1,0,5,5,6,2
17958,17976,1.26,2.0,1.26,1,0,0,6,5,1,0,5,5,6,1
17959,17977,4.64,8.24,9.86,0,0,1,6,6,1,0,10,10,11,1
17960,17978,6.02,7.48,7.42,1,0,0,0,2,1,4,3,3,7,0
17961,17979,2.81,3.77,2.69,1,0,0,5,1,1,1,10,7,11,0
17962,17980,2.07,2.85,3.47,1,0,0,1,0,1,5,10,5,10,2
17963,17981,6.7,11.0,23.68,0,1,0,6,4,1,0,2,3,11,0
17964,17982,8.23,12.07,25.1,0,1,0,6,4,1,0,5,3,11,2
17965,17983,13.36,6.12,26.29,0,1,0,5,1,1,0,10,10,11,0
17966,17984,7.0,6.64,16.73,0,0,0,2,6,1,0,1,10,11,0
17967,17985,4.65,5.17,9.72,0,0,0,6,0,1,0,11,6,11,0
17968,17986,10.22,6.87,16.87,0,1,0,5,1,1,0,10,6,11,0
17969,17987,4.3,5.94,3.93,0,0,0,2,0,1,0,2,3,6,2
17970,17988,10.19,5.19,25.37,1,1,0,2,1,1,0,3,5,9,0
17971,17989,5.92,12.28,12.67,1,0,1,4,5,7,1,5,4,11,1
17972,17990,14.66,9.93,17.19,0,1,1,6,2,3,4,5,3,11,0
17973,17991,15.26,16.95,17.09,1,0,1,6,2,2,0,6,10,11,3
17974,17992,2.11,5.28,2.06,1,0,0,0,0,1,0,5,3,3,0
17975,17993,11.93,2.42,15.52,0,0,0,2,1,1,0,0,11,11,3
17976,17994,9.32,11.01,13.87,1,0,1,6,6,5,0,8,10,11,0
17977,17995,5.73,6.47,6.11,1,1,0,5,1,1,0,5,0,6,2
17978,17996,12.64,6.77,25.21,0,0,1,2,4,0,0,5,10,6,0
17979,17997,5.57,6.86,4.29,0,0,0,6,6,1,0,5,10,11,0
17980,17998,10.59,6.09,21.06,0,0,0,6,6,1,0,9,5,6,2
17981,17999,21.08,23.44,21.8,0,0,1,4,6,4,4,10,10,6,0
17982,18000,6.5,12.87,13.29,0,0,0,1,2,1,0,5,10,6,0
17983,18001,4.68,6.74,5.47,1,0,0,2,6,1,3,11,5,6,0
17984,18002,2.28,6.13,3.5,1,0,0,0,4,1,4,10,5,6,1
17985,18003,3.11,6.8,3.19,0,0,0,0,1,1,0,5,5,11,1
17986,18004,7.04,3.8,14.19,1,0,0,2,6,1,0,11,11,12,0
17987,18005,3.91,6.45,47.66,0,0,0,3,3,1,0,5,2,6,0
17988,18006,4.43,5.92,3.64,0,0,0,2,6,1,0,10,10,11,0
17989,18007,3.74,0.0,0.0,1,0,0,3,3,1,0,2,2,2,0
17990,18008,12.95,16.43,17.16,0,0,1,2,1,4,4,10,10,6,0
17991,18009,2.94,4.58,5.34,0,1,0,5,1,1,0,9,7,6,2
17992,18010,5.97,5.26,15.25,1,0,0,2,5,1,0,11,11,12,0
17993,18011,15.33,5.56,26.95,1,1,0,2,1,1,0,8,0,6,0
17994,18012,13.36,6.54,25.84,0,1,0,5,1,1,0,10,7,11,2
17995,18013,2.49,7.08,3.63,1,0,0,0,2,1,0,5,5,6,2
17996,18014,10.35,7.94,23.09,0,1,0,6,4,1,0,5,11,6,0
17997,18015,9.93,6.13,26.24,0,0,0,5,0,1,0,5,10,6,0
17998,18016,7.17,5.88,9.08,1,1,0,5,1,1,0,5,11,6,2
17999,18017,4.98,7.99,5.13,0,0,0,6,0,1,0,6,10,7,3
18000,18018,2.99,4.48,9.97,0,0,0,6,4,1,0,5,11,6,0
18001,18019,4.99,4.43,5.41,1,0,1,6,0,7,0,6,5,6,3
18002,18020,5.1,3.11,6.48,1,0,0,5,1,1,0,6,11,7,0
18003,18021,2.94,10.15,2.39,1,0,0,0,0,1,1,3,5,3,2
18004,18022,2.86,4.91,6.08,1,0,1,0,5,0,4,8,5,5,2
18005,18023,8.06,8.27,15.13,0,0,1,6,4,1,0,11,11,12,0
18006,18024,5.88,9.1,18.8,1,1,0,6,6,1,0,5,9,3,0
18007,18025,3.78,4.42,3.54,1,0,1,2,2,0,0,10,10,11,2
18008,18026,10.94,8.78,16.93,0,1,1,4,2,5,0,5,7,11,0
18009,18027,0.89,2.9,1.28,0,0,0,4,6,1,0,2,3,11,3
18010,18028,7.64,8.31,13.47,1,0,1,6,2,5,0,5,10,11,0
18011,18029,3.2,5.24,6.69,1,0,0,2,0,1,0,7,11,9,2
18012,18030,8.01,13.73,13.15,1,0,1,0,2,0,0,10,10,11,2
18013,18031,2.5,2.82,5.56,0,0,0,2,1,1,4,10,10,11,0
18014,18032,2.86,6.85,4.69,0,0,0,6,4,1,0,0,10,11,0
18015,18033,3.87,6.81,4.86,0,0,0,6,5,1,0,0,10,11,2
18016,18034,4.14,12.0,11.34,0,0,0,1,2,1,0,5,10,11,0
18017,18035,4.21,5.68,4.63,1,0,0,2,6,1,0,5,11,12,2
18018,18036,0.78,3.97,1.01,1,0,0,6,0,1,0,7,5,4,1
18019,18037,9.97,6.61,15.35,1,1,0,5,1,1,0,8,5,6,2
18020,18038,8.07,3.42,22.89,1,0,0,3,3,1,0,1,2,6,1
18021,18039,6.48,5.82,8.52,1,1,0,5,1,1,0,1,11,1,2
18022,18040,2.89,4.66,10.0,0,0,0,6,4,1,0,5,11,12,0
18023,18041,14.89,7.3,24.09,1,1,0,6,1,1,0,10,5,11,3
18024,18042,2.36,6.98,2.7,1,0,1,4,0,0,4,5,5,12,2
18025,18043,3.14,4.62,3.24,1,0,0,2,6,1,3,0,10,6,0
18026,18044,1.63,4.96,2.07,0,0,0,6,1,1,1,5,10,12,0
18027,18045,10.75,7.9,24.51,0,0,0,5,6,1,0,11,5,6,2
18028,18046,3.93,6.35,4.68,1,0,0,2,6,1,0,5,7,3,2
18029,18047,4.7,5.73,7.23,1,0,0,1,1,1,0,11,5,11,2
18030,18048,10.09,7.91,22.31,0,1,0,6,4,1,0,5,11,6,0
18031,18049,3.62,4.31,8.81,0,0,0,6,4,1,0,6,5,1,2
18032,18050,3.53,3.98,2.67,1,0,0,6,1,1,1,10,10,11,0
18033,18051,8.82,14.7,16.88,1,0,0,0,0,1,0,5,4,11,0
18034,18052,19.65,23.11,18.73,0,0,1,2,0,4,4,10,10,6,0
18035,18053,10.37,11.08,31.5,1,0,0,4,4,1,0,5,7,6,2
18036,18054,8.11,9.02,18.26,0,1,1,6,2,3,4,5,5,11,0
18037,18055,5.34,6.05,6.8,1,0,1,6,1,1,0,5,11,6,2
18038,18056,15.58,8.48,25.91,0,0,0,5,1,1,0,2,10,11,3
18039,18057,4.38,6.19,7.7,1,0,0,6,0,1,1,11,11,7,0
18040,18058,6.64,5.87,6.77,1,0,1,2,1,1,0,5,5,6,0
18041,18059,3.53,5.82,9.13,1,0,1,6,5,7,0,5,5,11,2
18042,18060,2.95,3.93,3.11,0,0,0,0,6,1,1,5,10,12,0
18043,18061,2.74,4.46,2.79,0,0,0,0,0,1,0,2,3,6,3
18044,18062,4.15,4.47,5.18,1,0,1,2,0,1,0,5,11,6,2
18045,18063,12.91,6.57,26.7,0,1,0,5,1,1,0,10,7,11,2
18046,18064,1.44,5.17,1.59,0,0,0,1,0,1,0,5,3,3,0
18047,18065,4.41,0.0,0.0,1,0,1,3,3,1,0,2,2,2,2
18048,18066,14.29,9.35,17.63,0,1,1,6,2,1,1,5,10,11,0
18049,18067,8.81,9.26,10.38,1,0,0,6,6,1,0,10,10,11,2
18050,18068,5.36,5.77,9.89,0,0,0,2,5,1,4,5,10,11,0
18051,18069,5.85,7.07,9.32,0,0,0,2,6,1,3,5,10,6,0
18052,18070,4.73,4.52,6.31,1,0,1,6,0,7,0,6,5,6,0
18053,18071,11.18,5.53,25.18,0,1,0,5,1,1,0,10,11,11,0
18054,18072,10.68,20.9,13.35,0,0,1,2,2,0,1,10,10,11,1
18055,18073,49.29,7.28,38.04,0,0,0,3,4,1,0,11,11,4,2
18056,18074,5.21,4.12,7.82,0,0,0,5,1,1,0,5,10,11,0
18057,18075,1.65,5.5,2.8,1,0,0,6,2,1,1,5,4,6,2
18058,18076,4.02,8.52,6.82,1,0,1,6,1,7,0,11,4,12,0
18059,18077,4.45,4.74,4.66,1,0,0,2,6,1,0,5,11,12,2
18060,18078,4.82,5.96,7.1,0,0,0,6,1,1,0,8,8,9,0
18061,18079,6.54,2.22,14.47,0,0,0,2,1,1,0,0,11,11,0
18062,18080,0.89,3.38,2.28,1,0,1,0,1,1,1,11,3,6,2
18063,18081,1.55,5.28,1.78,0,0,0,1,0,1,0,5,3,3,2
18064,18082,3.34,5.11,6.45,1,0,0,2,0,1,1,7,11,9,0
18065,18083,3.53,3.76,2.68,1,0,0,5,0,1,1,10,7,11,2
18066,18084,4.64,8.27,5.55,1,0,1,0,0,1,1,5,4,11,2
18067,18085,2.06,2.61,2.13,1,0,0,6,0,1,1,4,10,11,0
18068,18086,8.02,1.31,13.34,1,0,0,3,6,1,0,6,6,6,0
18069,18087,6.72,5.78,5.01,0,0,1,6,0,3,0,2,5,11,0
18070,18088,2.02,8.33,3.12,1,0,0,1,2,1,1,11,11,12,2
18071,18089,4.93,10.78,6.69,1,0,0,2,6,1,0,5,10,6,2
18072,18090,0.64,3.31,0.65,1,0,0,6,0,1,0,11,11,12,2
18073,18091,5.6,12.38,7.39,1,0,0,6,6,1,0,1,10,6,0
18074,18092,1.72,4.09,1.75,1,0,0,6,1,1,0,5,5,6,3
18075,18093,5.51,3.3,8.65,0,0,0,5,1,1,0,10,10,11,2
18076,18094,3.56,5.37,7.34,1,0,0,5,0,1,0,9,10,12,2
18077,18095,1.52,4.98,2.47,1,0,0,0,1,1,1,6,5,6,0
18078,18096,7.08,6.83,16.0,0,1,0,6,4,1,0,11,11,12,0
18079,18097,4.93,5.27,8.47,1,0,0,5,0,1,0,9,10,11,0
18080,18098,6.32,7.18,14.49,1,0,0,2,5,1,0,9,11,10,0
18081,18099,10.26,5.01,23.01,0,0,1,2,1,0,0,11,10,6,0
18082,18100,7.71,6.9,13.51,0,0,0,2,1,1,1,6,6,11,0
18083,18101,6.29,6.63,7.8,1,1,0,6,1,1,0,1,5,6,0
18084,18102,15.15,9.84,17.33,0,1,1,6,2,1,1,5,10,11,2
18085,18103,5.33,5.61,7.36,1,0,0,6,2,1,1,1,3,12,2
18086,18104,6.86,7.18,15.76,0,1,0,6,4,1,0,11,11,12,0
18087,18105,2.42,3.8,14.53,1,0,0,3,3,1,0,3,2,3,2
18088,18106,3.24,5.09,6.76,0,0,0,6,0,1,4,6,6,1,0
18089,18107,2.51,0.0,0.0,1,0,0,3,3,1,0,2,2,2,1
18090,18108,10.09,7.73,25.64,0,0,1,2,0,0,0,1,10,6,3
18091,18109,3.29,7.35,3.71,1,0,0,6,6,1,3,10,7,8,2
18092,18110,7.86,7.4,13.4,1,0,1,6,2,5,0,5,10,11,2
18093,18111,10.46,7.21,21.82,0,0,0,6,6,1,0,4,10,11,2
18094,18112,4.84,4.95,7.2,1,0,0,6,5,1,0,5,3,6,0
18095,18113,5.62,4.89,8.44,1,1,0,5,1,1,0,1,10,1,2
18096,18114,4.44,4.19,8.68,1,0,0,2,5,1,0,11,11,12,0
18097,18115,11.2,9.96,30.1,1,0,0,6,0,1,0,5,10,11,2
18098,18116,7.02,5.37,13.3,0,0,1,6,2,0,1,10,4,11,0
18099,18117,1.5,2.07,2.48,1,0,0,6,1,1,2,5,5,6,2
18100,18118,2.65,7.1,2.69,1,0,0,6,0,1,0,5,7,11,2
18101,18119,2.64,3.7,2.57,1,0,0,6,0,1,1,10,7,11,0
18102,18120,3.93,11.22,6.02,1,0,1,0,6,1,1,5,4,11,2
18103,18121,1.83,5.33,1.84,1,0,0,6,1,1,0,5,5,6,2
18104,18122,0.87,2.86,1.45,1,0,0,6,0,1,0,10,10,1,0
18105,18123,3.16,4.78,5.77,1,0,0,2,0,1,1,11,8,9,0
18106,18124,1.47,5.25,2.62,0,0,0,6,5,1,1,2,3,11,2
18107,18125,11.53,8.18,16.87,0,1,1,4,2,6,4,10,5,11,0
18108,18126,7.67,8.48,13.94,1,1,1,6,5,3,0,10,7,11,2
18109,18127,1.29,3.74,5.37,1,0,0,5,3,1,0,11,2,12,2
18110,18128,2.92,3.74,15.68,1,0,0,3,3,1,0,2,2,6,2
18111,18129,20.88,24.79,20.44,0,0,1,2,1,4,0,10,10,6,0
18112,18130,3.21,5.31,5.72,0,0,0,6,5,1,0,5,5,11,2
18113,18131,6.17,5.75,10.65,1,0,0,6,1,1,3,5,11,6,0
18114,18132,7.56,6.97,16.72,0,0,0,6,0,1,0,11,10,3,2
18115,18133,0.55,3.47,0.8,1,0,0,6,2,1,0,11,11,11,0
18116,18134,9.5,7.03,29.92,0,0,0,6,5,1,0,10,10,11,2
18117,18135,6.69,3.71,10.96,1,1,1,5,1,1,0,8,6,11,2
18118,18136,9.35,10.82,13.0,1,0,0,6,6,1,2,5,10,11,0
18119,18137,2.61,5.9,2.96,0,0,0,0,6,1,0,5,4,11,2
18120,18138,8.86,7.69,18.59,1,0,0,2,5,1,0,11,11,12,0
18121,18139,2.0,2.99,5.49,1,1,0,2,1,1,0,6,11,6,2
18122,18140,5.71,5.23,9.75,0,0,0,6,2,1,0,5,7,6,2
18123,18141,12.21,10.73,15.58,1,0,1,2,2,0,0,2,10,11,2
18124,18142,4.52,4.46,3.32,0,0,0,0,6,1,1,5,10,12,2
18125,18143,9.67,4.92,25.21,0,0,0,3,4,1,0,5,10,6,0
18126,18144,3.39,5.69,6.11,0,0,0,6,1,1,0,5,4,11,0
18127,18145,4.26,5.03,6.72,0,1,0,2,1,1,0,9,7,6,2
18128,18146,5.6,5.35,21.23,0,0,0,4,3,1,3,5,2,6,1
18129,18147,3.24,4.07,9.26,0,0,0,6,4,1,0,5,5,6,0
18130,18148,4.18,3.85,6.04,1,0,0,5,0,1,0,9,10,12,0
18131,18149,2.35,6.0,2.54,1,0,0,6,0,1,0,5,7,6,0
18132,18150,2.59,5.29,3.36,0,0,0,5,1,1,3,5,7,6,2
18133,18151,6.9,5.65,9.58,0,0,0,2,5,1,1,5,10,6,2
18134,18152,4.23,4.35,6.24,1,0,1,6,0,7,0,5,5,6,0
18135,18153,2.72,5.47,7.3,1,0,0,2,0,1,1,8,11,12,2
18136,18154,8.24,5.99,15.44,0,0,0,6,6,1,0,1,10,11,0
18137,18155,5.16,7.09,10.36,0,0,0,2,6,1,3,5,10,6,0
18138,18156,4.81,8.88,12.78,1,0,1,4,0,7,1,5,10,11,2
18139,18157,3.05,0.0,0.0,1,0,0,3,3,1,0,2,2,2,3
18140,18158,1.36,1.75,2.44,1,0,0,6,1,1,2,11,5,6,2
18141,18159,5.78,5.74,10.16,0,0,0,6,2,1,0,5,7,6,2
18142,18160,9.48,8.82,14.13,1,1,1,5,1,1,0,7,7,8,2
18143,18161,2.42,3.17,3.36,1,0,0,1,0,1,5,9,10,11,0
18144,18162,1.34,4.63,1.58,0,0,0,1,0,1,0,5,10,3,2
18145,18163,5.0,7.62,64.07,0,0,0,5,3,1,3,5,2,6,0
18146,18164,4.36,6.76,9.32,0,0,0,2,1,1,0,5,6,7,0
18147,18165,3.22,8.2,4.93,1,0,1,0,0,1,1,5,4,11,2
18148,18166,0.68,3.3,0.6,1,0,0,6,2,1,0,11,11,12,2
18149,18167,4.44,4.41,7.69,1,0,0,5,0,1,0,9,10,11,2
18150,18168,3.03,5.24,5.73,1,0,0,0,0,1,0,8,11,12,0
18151,18169,2.9,5.47,11.84,0,0,1,6,4,1,0,11,11,12,0
18152,18170,2.94,6.21,3.94,0,0,0,2,0,1,3,5,7,6,0
18153,18171,8.08,6.77,16.12,1,0,0,6,6,1,0,5,11,12,0
18154,18172,4.67,2.55,4.9,1,0,1,2,4,1,0,11,5,6,2
18155,18173,3.27,4.24,5.69,1,0,1,6,0,7,0,6,5,6,3
18156,18174,10.72,10.72,13.75,1,0,1,2,2,2,0,2,10,11,2
18157,18175,1.9,5.9,3.41,1,0,0,0,1,1,0,6,5,6,0
18158,18176,5.45,5.93,20.85,0,0,0,4,3,1,0,5,2,6,1
18159,18177,7.66,7.2,14.34,0,0,0,6,6,1,0,5,10,11,0
18160,18178,11.15,5.67,13.27,1,1,1,5,1,1,0,6,6,11,2
18161,18179,5.15,3.7,5.99,1,0,0,5,1,1,0,11,6,7,2
18162,18180,15.43,5.32,26.97,1,1,0,6,1,1,1,5,5,3,2
18163,18181,13.84,7.67,26.94,0,1,0,5,1,1,0,10,7,11,0
18164,18182,8.57,6.96,14.92,0,0,1,6,4,1,0,11,11,12,0
18165,18183,1.45,3.88,1.44,1,0,0,3,6,1,0,5,5,6,1
18166,18184,6.89,8.91,65.75,0,0,0,3,3,1,0,5,2,6,3
18167,18185,6.6,5.74,7.21,1,0,1,6,0,1,0,5,5,12,0
18168,18186,9.43,8.1,13.98,0,0,1,6,0,1,0,11,10,6,3
18169,18187,13.57,14.92,23.48,1,0,1,6,0,6,0,11,6,12,3
18170,18188,5.86,6.26,11.59,0,0,0,5,1,1,1,6,6,11,0
18171,18189,4.11,6.46,7.69,0,0,0,2,1,1,0,5,6,7,0
18172,18190,8.06,16.61,18.32,1,0,0,4,0,1,0,10,7,11,0
18173,18191,10.6,7.07,21.08,0,0,0,6,6,1,0,4,10,11,2
18174,18192,49.56,5.8,41.35,0,0,0,3,4,1,0,11,11,4,2
18175,18193,6.07,6.58,9.98,0,0,0,6,6,1,3,5,10,6,3
18176,18194,7.1,12.52,11.99,1,0,1,0,2,3,0,10,10,11,2
18177,18195,16.78,7.62,29.97,1,1,0,2,1,1,0,10,5,11,2
18178,18196,9.67,7.69,19.26,0,0,0,2,5,1,3,4,9,0,0
18179,18197,8.68,12.01,12.85,1,0,1,6,0,1,0,5,5,6,0
18180,18198,18.93,14.65,32.32,0,0,0,4,4,1,0,5,5,11,2
18181,18199,5.12,7.19,35.99,1,0,1,3,3,1,0,10,2,11,2
18182,18200,4.51,6.8,10.42,0,0,0,6,6,1,3,0,10,6,0
18183,18201,8.14,7.22,15.72,1,0,0,2,5,1,0,11,11,10,0
18184,18202,4.71,5.77,4.86,1,0,0,2,6,1,3,11,5,6,0
18185,18203,2.93,4.08,2.52,0,0,0,0,6,1,1,5,10,12,0
18186,18204,6.27,5.65,7.23,0,0,1,6,6,6,0,5,10,6,0
18187,18205,2.99,0.0,0.0,1,0,0,3,3,1,0,2,2,2,3
18188,18206,9.71,10.53,32.37,1,0,0,6,4,1,0,5,10,6,0
18189,18207,7.29,7.11,10.89,0,0,0,6,2,1,0,5,10,6,2
18190,18208,9.04,11.25,14.43,1,0,1,2,6,2,0,8,10,11,0
18191,18209,6.99,10.8,30.24,1,0,0,4,4,1,0,5,10,6,0
18192,18210,6.64,12.39,13.01,0,0,0,1,2,1,0,5,10,11,0
18193,18211,12.86,5.2,33.18,1,0,0,5,1,1,0,5,11,6,0
18194,18212,14.34,4.74,38.62,1,0,0,2,4,1,0,1,11,6,0
